timestamp,price_eur_mwh
2024-01-02 09:15:00,160.9192207330669
2024-01-02 09:30:00,146.19753972589393
2024-01-02 09:45:00,144.79544840066157
2024-01-02 10:00:00,150.20672009848462
2024-01-02 10:15:00,149.1063532736657
2024-01-02 10:30:00,153.07724250058075
2024-01-02 10:45:00,155.1754317441976
2024-01-02 11:00:00,130.05837193444916
2024-01-02 11:15:00,113.89244765438717
2024-01-02 11:30:00,100.09442524663132
2024-01-02 11:45:00,115.02180211965825
2024-01-02 12:00:00,102.62081427318037
2024-01-02 12:15:00,102.69439645420785
2024-01-02 12:30:00,98.78753576994248
2024-01-02 12:45:00,101.10082079415884
2024-01-02 13:00:00,110.23750368530952
2024-01-02 13:15:00,103.40444808978954
2024-01-02 13:30:00,102.23744579003417
2024-01-02 13:45:00,97.4139565533327
2024-01-02 14:00:00,95.20067556722195
2024-01-02 14:15:00,108.15593340233144
2024-01-02 14:30:00,115.4438248832891
2024-01-02 14:45:00,134.05929903287353
2024-01-02 15:00:00,125.06974776337353
2024-01-02 15:15:00,135.962226234604
2024-01-02 15:30:00,160.557783391293
2024-01-02 15:45:00,126.44774911045138
2024-01-02 16:00:00,131.9880984799701
2024-01-02 16:15:00,137.70040736020468
2024-01-02 16:30:00,164.45702516078262
2024-01-02 16:45:00,145.06263069756545
2024-01-02 17:00:00,162.96875862293956
2024-01-02 17:15:00,154.2117945481554
2024-01-02 17:30:00,174.68977641284596
2024-01-02 17:45:00,176.7604255445542
2024-01-02 18:00:00,179.44309878357248
2024-01-02 18:15:00,187.79370322183465
2024-01-02 18:30:00,190.4571416901701
2024-01-02 18:45:00,206.65645248630972
2024-01-02 19:00:00,206.2690793921963
2024-01-02 19:15:00,205.94939994235895
2024-01-02 19:30:00,210.0224701623657
2024-01-02 19:45:00,224.4569071428252
2024-01-02 20:00:00,236.67682799915946
2024-01-02 20:15:00,224.36103056325243
2024-01-02 20:30:00,219.31098584455637
2024-01-02 20:45:00,218.07365486988684
2024-01-02 21:00:00,220.42461346793255
2024-01-02 21:15:00,235.7294449730928
2024-01-02 21:30:00,192.634330809638
2024-01-02 21:45:00,197.35017974499291
2024-01-02 22:00:00,184.7381831754609
2024-01-02 22:15:00,186.9177777806762
2024-01-02 22:30:00,170.13577046240715
2024-01-02 22:45:00,153.73884785683802
2024-01-02 23:00:00,148.31380918912583
2024-01-02 23:15:00,169.02044351907432
2024-01-02 23:30:00,166.91021229952403
2024-01-02 23:45:00,149.64422119489439
2024-01-03 00:00:00,143.72890432111393
2024-01-03 00:15:00,158.48026894260397
2024-01-03 00:30:00,137.92664931834628
2024-01-03 00:45:00,139.61949961483853
2024-01-03 01:00:00,151.91826004381204
2024-01-03 01:15:00,143.60922525333066
2024-01-03 01:30:00,146.71973321220744
2024-01-03 01:45:00,145.44829537637415
2024-01-03 02:00:00,149.452580108299
2024-01-03 02:15:00,158.00999698249376
2024-01-03 02:30:00,147.47681654282138
2024-01-03 02:45:00,151.91268251985048
2024-01-03 03:00:00,130.38127360182884
2024-01-03 03:15:00,146.43557015532383
2024-01-03 03:30:00,140.15688442722714
2024-01-03 03:45:00,140.1784083037861
2024-01-03 04:00:00,140.22506611641097
2024-01-03 04:15:00,144.91362210203746
2024-01-03 04:30:00,155.4189011616918
2024-01-03 04:45:00,138.21059830885832
2024-01-03 05:00:00,150.08267766460912
2024-01-03 05:15:00,147.32454878445344
2024-01-03 05:30:00,150.32762946638846
2024-01-03 05:45:00,163.1352499239327
2024-01-03 06:00:00,161.98073057888675
2024-01-03 06:15:00,171.27384808763188
2024-01-03 06:30:00,162.45791566182342
2024-01-03 06:45:00,161.29814492796908
2024-01-03 07:00:00,168.08900140924496
2024-01-03 07:15:00,174.44356799638655
2024-01-03 07:30:00,175.91901534035188
2024-01-03 07:45:00,167.01319984398143
2024-01-03 08:00:00,176.62851498133628
2024-01-03 08:15:00,176.90932894420172
2024-01-03 08:30:00,193.37196141392107
2024-01-03 08:45:00,185.4452317990972
2024-01-03 09:00:00,159.98815900062587
2024-01-03 09:15:00,160.2518608439146
2024-01-03 09:30:00,146.1084063601038
2024-01-03 09:45:00,148.04440659702846
2024-01-03 10:00:00,150.07146288006
2024-01-03 10:15:00,151.89421762207613
2024-01-03 10:30:00,131.11480950910362
2024-01-03 10:45:00,126.47348479656755
2024-01-03 11:00:00,109.40495053628032
2024-01-03 11:15:00,120.3456361214443
2024-01-03 11:30:00,108.48773821002034
2024-01-03 11:45:00,108.47890275512414
2024-01-03 12:00:00,101.94181694288305
2024-01-03 12:15:00,105.09356932312689
2024-01-03 12:30:00,89.45095618390958
2024-01-03 12:45:00,90.31732009588086
2024-01-03 13:00:00,118.56823748087368
2024-01-03 13:15:00,67.55124161736603
2024-01-03 13:30:00,94.55298238961751
2024-01-03 13:45:00,120.21332057116464
2024-01-03 14:00:00,131.65559814515098
2024-01-03 14:15:00,102.48890074142771
2024-01-03 14:30:00,112.74127646094122
2024-01-03 14:45:00,122.4596792834197
2024-01-03 15:00:00,137.666770652658
2024-01-03 15:15:00,120.0134581795399
2024-01-03 15:30:00,129.91520209373525
2024-01-03 15:45:00,141.9512454862116
2024-01-03 16:00:00,142.99141321258747
2024-01-03 16:15:00,140.29659333033888
2024-01-03 16:30:00,146.1621459179891
2024-01-03 16:45:00,140.43841498780856
2024-01-03 17:00:00,154.16035332578915
2024-01-03 17:15:00,159.11076171054683
2024-01-03 17:30:00,168.90368874965466
2024-01-03 17:45:00,169.05053300220243
2024-01-03 18:00:00,184.28465113666255
2024-01-03 18:15:00,196.04192151752187
2024-01-03 18:30:00,196.76371920288625
2024-01-03 18:45:00,205.73111115109944
2024-01-03 19:00:00,210.16726687042453
2024-01-03 19:15:00,215.59108238324424
2024-01-03 19:30:00,214.31161462817315
2024-01-03 19:45:00,278.3366376829639
2024-01-03 20:00:00,223.10341660389452
2024-01-03 20:15:00,239.6613763620627
2024-01-03 20:30:00,232.67760464043025
2024-01-03 20:45:00,218.69882664516993
2024-01-03 21:00:00,203.69034850835305
2024-01-03 21:15:00,194.12709360618845
2024-01-03 21:30:00,205.25342865796813
2024-01-03 21:45:00,190.39623323528184
2024-01-03 22:00:00,184.93568061229703
2024-01-03 22:15:00,160.45391865382845
2024-01-03 22:30:00,175.86136710893078
2024-01-03 22:45:00,159.9199793694591
2024-01-03 23:00:00,150.13592951218354
2024-01-03 23:15:00,151.79635662993726
2024-01-03 23:30:00,154.98204822086174
2024-01-03 23:45:00,149.66036458219676
2024-01-04 00:00:00,144.18783320598632
2024-01-04 00:15:00,145.68979821446197
2024-01-04 00:30:00,144.49437848608946
2024-01-04 00:45:00,152.12549216953505
2024-01-04 01:00:00,158.26715929898802
2024-01-04 01:15:00,125.95457866362385
2024-01-04 01:30:00,144.5858911758139
2024-01-04 01:45:00,147.88613134600513
2024-01-04 02:00:00,148.83634039239502
2024-01-04 02:15:00,143.4894446354566
2024-01-04 02:30:00,132.4111997578893
2024-01-04 02:45:00,149.09619341702603
2024-01-04 03:00:00,160.31073325660347
2024-01-04 03:15:00,134.2619341486068
2024-01-04 03:30:00,153.51908873314704
2024-01-04 03:45:00,144.11071649498032
2024-01-04 04:00:00,146.46189778511163
2024-01-04 04:15:00,138.86386850780755
2024-01-04 04:30:00,145.11472104215588
2024-01-04 04:45:00,158.9190322137244
2024-01-04 05:00:00,154.194052055496
2024-01-04 05:15:00,164.7498336720431
2024-01-04 05:30:00,162.06000129248528
2024-01-04 05:45:00,158.31583130219104
2024-01-04 06:00:00,171.31549564776472
2024-01-04 06:15:00,163.7730858845745
2024-01-04 06:30:00,170.00261216074887
2024-01-04 06:45:00,164.17613534878132
2024-01-04 07:00:00,170.0935303814913
2024-01-04 07:15:00,166.6037730023892
2024-01-04 07:30:00,182.10095115013917
2024-01-04 07:45:00,165.93801118968912
2024-01-04 08:00:00,181.83782305469882
2024-01-04 08:15:00,173.23100855471026
2024-01-04 08:30:00,182.2731549961322
2024-01-04 08:45:00,176.10673368310486
2024-01-04 09:00:00,181.04688297503574
2024-01-04 09:15:00,168.0630375413109
2024-01-04 09:30:00,144.90384030344643
2024-01-04 09:45:00,151.89696833631882
2024-01-04 10:00:00,137.83141070522967
2024-01-04 10:15:00,137.76031304966506
2024-01-04 10:30:00,148.69479191316603
2024-01-04 10:45:00,136.46273551424954
2024-01-04 11:00:00,120.64595591049716
2024-01-04 11:15:00,113.18969236575218
2024-01-04 11:30:00,116.90011271139541
2024-01-04 11:45:00,102.63107752094297
2024-01-04 12:00:00,103.23506303135046
2024-01-04 12:15:00,107.98957267873175
2024-01-04 12:30:00,112.39945546745876
2024-01-04 12:45:00,106.56630229128913
2024-01-04 13:00:00,82.84482986056521
2024-01-04 13:15:00,104.04490839142451
2024-01-04 13:30:00,103.54115129782883
2024-01-04 13:45:00,108.46512748776738
2024-01-04 14:00:00,120.97912095726996
2024-01-04 14:15:00,94.98831914027497
2024-01-04 14:30:00,110.5896700979163
2024-01-04 14:45:00,124.08419658913591
2024-01-04 15:00:00,110.81269307348286
2024-01-04 15:15:00,139.34281042088983
2024-01-04 15:30:00,134.44996415339824
2024-01-04 15:45:00,142.12987939867367
2024-01-04 16:00:00,134.56963465685786
2024-01-04 16:15:00,149.43942704713257
2024-01-04 16:30:00,155.40398086778453
2024-01-04 16:45:00,152.92460317678615
2024-01-04 17:00:00,157.56606277262313
2024-01-04 17:15:00,163.0314900642171
2024-01-04 17:30:00,159.76889941023654
2024-01-04 17:45:00,171.9453556858368
2024-01-04 18:00:00,178.92826468091164
2024-01-04 18:15:00,190.64752407960927
2024-01-04 18:30:00,203.16331747612074
2024-01-04 18:45:00,194.09737415888492
2024-01-04 19:00:00,208.3943036174574
2024-01-04 19:15:00,227.09740944337625
2024-01-04 19:30:00,213.7926903210082
2024-01-04 19:45:00,215.99483681037438
2024-01-04 20:00:00,225.1573539107613
2024-01-04 20:15:00,229.32600772564098
2024-01-04 20:30:00,219.83331712378387
2024-01-04 20:45:00,225.88983581405418
2024-01-04 21:00:00,216.2891619415549
2024-01-04 21:15:00,221.90075448550547
2024-01-04 21:30:00,199.78313444435614
2024-01-04 21:45:00,206.53403421093924
2024-01-04 22:00:00,179.06464704860153
2024-01-04 22:15:00,157.6793958850468
2024-01-04 22:30:00,180.87435841332996
2024-01-04 22:45:00,159.23169335900062
2024-01-04 23:00:00,159.4704910316703
2024-01-04 23:15:00,165.6288324058013
2024-01-04 23:30:00,139.63450165121725
2024-01-04 23:45:00,140.39224796692847
2024-01-05 00:00:00,133.27556063780412
2024-01-05 00:15:00,139.72371339370025
2024-01-05 00:30:00,149.58491141209666
2024-01-05 00:45:00,150.2523438092651
2024-01-05 01:00:00,148.26009277880362
2024-01-05 01:15:00,134.73892804269997
2024-01-05 01:30:00,127.55161162799195
2024-01-05 01:45:00,146.45914721343587
2024-01-05 02:00:00,142.24301131387858
2024-01-05 02:15:00,149.68722695424816
2024-01-05 02:30:00,151.62653474888856
2024-01-05 02:45:00,147.12264879949677
2024-01-05 03:00:00,152.11604395059896
2024-01-05 03:15:00,147.90812789487495
2024-01-05 03:30:00,150.38916144007248
2024-01-05 03:45:00,140.6402828811661
2024-01-05 04:00:00,145.05292735929555
2024-01-05 04:15:00,148.39717078730405
2024-01-05 04:30:00,153.88908684247923
2024-01-05 04:45:00,144.9018217958676
2024-01-05 05:00:00,153.23381489096883
2024-01-05 05:15:00,148.2948921422422
2024-01-05 05:30:00,151.22922933611005
2024-01-05 05:45:00,160.96675347494275
2024-01-05 06:00:00,140.94560644721415
2024-01-05 06:15:00,149.41404261846083
2024-01-05 06:30:00,151.04451879493573
2024-01-05 06:45:00,147.40168780123682
2024-01-05 07:00:00,163.65558463291745
2024-01-05 07:15:00,177.69779757100633
2024-01-05 07:30:00,171.42300038637677
2024-01-05 07:45:00,176.4631885151948
2024-01-05 08:00:00,183.80782640292102
2024-01-05 08:15:00,184.89141460990652
2024-01-05 08:30:00,171.86242973150692
2024-01-05 08:45:00,180.43947428185666
2024-01-05 09:00:00,166.72838681814454
2024-01-05 09:15:00,155.02597252320123
2024-01-05 09:30:00,152.231940323945
2024-01-05 09:45:00,140.09394893590164
2024-01-05 10:00:00,139.60671529627842
2024-01-05 10:15:00,138.54541077299044
2024-01-05 10:30:00,142.53531575188535
2024-01-05 10:45:00,144.628977546035
2024-01-05 11:00:00,114.67898787163867
2024-01-05 11:15:00,123.93978255962033
2024-01-05 11:30:00,107.80993091867896
2024-01-05 11:45:00,115.65626093920758
2024-01-05 12:00:00,107.04932074854271
2024-01-05 12:15:00,90.33878638513897
2024-01-05 12:30:00,110.07458288269657
2024-01-05 12:45:00,96.34616877989767
2024-01-05 13:00:00,96.39262908608163
2024-01-05 13:15:00,92.53936702728954
2024-01-05 13:30:00,97.21676179547464
2024-01-05 13:45:00,108.0620165507951
2024-01-05 14:00:00,106.0191316802827
2024-01-05 14:15:00,113.60593770459687
2024-01-05 14:30:00,117.69508949616929
2024-01-05 14:45:00,129.40229837757212
2024-01-05 15:00:00,120.20212133869602
2024-01-05 15:15:00,115.19831038040371
2024-01-05 15:30:00,139.51796580209464
2024-01-05 15:45:00,132.1816751324854
2024-01-05 16:00:00,147.52983330233118
2024-01-05 16:15:00,145.47209238706031
2024-01-05 16:30:00,145.28310541186985
2024-01-05 16:45:00,153.32849492568488
2024-01-05 17:00:00,170.77692212647287
2024-01-05 17:15:00,176.96441163896924
2024-01-05 17:30:00,166.71301287997912
2024-01-05 17:45:00,173.8924890674133
2024-01-05 18:00:00,188.247339811482
2024-01-05 18:15:00,199.17033580874792
2024-01-05 18:30:00,197.32636736845708
2024-01-05 18:45:00,201.85989189604265
2024-01-05 19:00:00,211.41044585246624
2024-01-05 19:15:00,208.08661335577355
2024-01-05 19:30:00,206.53469367249616
2024-01-05 19:45:00,205.49966440201348
2024-01-05 20:00:00,214.11005545183033
2024-01-05 20:15:00,218.4098973644763
2024-01-05 20:30:00,216.9015704665886
2024-01-05 20:45:00,230.2568346784138
2024-01-05 21:00:00,217.77827545551042
2024-01-05 21:15:00,194.4523492393288
2024-01-05 21:30:00,197.61502233268777
2024-01-05 21:45:00,184.13287608944415
2024-01-05 22:00:00,177.90143240246067
2024-01-05 22:15:00,174.96235186141948
2024-01-05 22:30:00,172.4527815607459
2024-01-05 22:45:00,159.63351013382643
2024-01-05 23:00:00,157.22974542540936
2024-01-05 23:15:00,145.46345441008185
2024-01-05 23:30:00,151.9467917533089
2024-01-05 23:45:00,170.62775714892842
2024-01-06 00:00:00,127.09022604485342
2024-01-06 00:15:00,136.7612335344159
2024-01-06 00:30:00,126.01760661787827
2024-01-06 00:45:00,129.92159853541844
2024-01-06 01:00:00,124.81108558245052
2024-01-06 01:15:00,123.89214510917692
2024-01-06 01:30:00,119.00979760673178
2024-01-06 01:45:00,128.678742176751
2024-01-06 02:00:00,118.41557913536528
2024-01-06 02:15:00,130.54582344007423
2024-01-06 02:30:00,133.8999721280966
2024-01-06 02:45:00,128.1524539987323
2024-01-06 03:00:00,122.94332476157035
2024-01-06 03:15:00,128.89616998678778
2024-01-06 03:30:00,122.85573099160725
2024-01-06 03:45:00,132.9167605772906
2024-01-06 04:00:00,110.95906137399827
2024-01-06 04:15:00,123.2062247120288
2024-01-06 04:30:00,110.3888044710729
2024-01-06 04:45:00,114.97027895674115
2024-01-06 05:00:00,138.70008966972853
2024-01-06 05:15:00,136.1018404576619
2024-01-06 05:30:00,124.66790286881441
2024-01-06 05:45:00,120.2382135406662
2024-01-06 06:00:00,110.71519528633002
2024-01-06 06:15:00,132.54245636015762
2024-01-06 06:30:00,158.90011915242516
2024-01-06 06:45:00,151.45097731470943
2024-01-06 07:00:00,140.30822216581916
2024-01-06 07:15:00,150.7306073768796
2024-01-06 07:30:00,136.21971907303296
2024-01-06 07:45:00,147.32841301405247
2024-01-06 08:00:00,150.68169649715412
2024-01-06 08:15:00,148.49417847259494
2024-01-06 08:30:00,153.93084560753005
2024-01-06 08:45:00,147.9751734735587
2024-01-06 09:00:00,147.4857701435073
2024-01-06 09:15:00,133.00355544839482
2024-01-06 09:30:00,141.66340149868125
2024-01-06 09:45:00,143.2184672184785
2024-01-06 10:00:00,117.98095178697373
2024-01-06 10:15:00,114.13134290379863
2024-01-06 10:30:00,127.40937904549318
2024-01-06 10:45:00,110.73277966915141
2024-01-06 11:00:00,119.13435486618047
2024-01-06 11:15:00,100.16278950796881
2024-01-06 11:30:00,111.37767142530792
2024-01-06 11:45:00,97.15261769481157
2024-01-06 12:00:00,94.96767773633276
2024-01-06 12:15:00,102.77209619107035
2024-01-06 12:30:00,85.37072779975767
2024-01-06 12:45:00,79.49088220875318
2024-01-06 13:00:00,82.98505182134475
2024-01-06 13:15:00,90.55846165969872
2024-01-06 13:30:00,75.56202048962906
2024-01-06 13:45:00,95.04525981311076
2024-01-06 14:00:00,88.09311013158332
2024-01-06 14:15:00,104.51054155458232
2024-01-06 14:30:00,79.42132835610613
2024-01-06 14:45:00,95.71237144276307
2024-01-06 15:00:00,92.002283888611
2024-01-06 15:15:00,102.34054690450562
2024-01-06 15:30:00,114.30167503470285
2024-01-06 15:45:00,114.16005984034979
2024-01-06 16:00:00,116.77776245325839
2024-01-06 16:15:00,120.75305193787518
2024-01-06 16:30:00,126.9905618363427
2024-01-06 16:45:00,120.86956511707872
2024-01-06 17:00:00,138.52825207176815
2024-01-06 17:15:00,142.57767603681856
2024-01-06 17:30:00,145.2952266502494
2024-01-06 17:45:00,152.1532892215744
2024-01-06 18:00:00,156.04629811840394
2024-01-06 18:15:00,176.2777874826864
2024-01-06 18:30:00,165.75252805304447
2024-01-06 18:45:00,170.28865488998338
2024-01-06 19:00:00,172.52613361559236
2024-01-06 19:15:00,175.27346293351638
2024-01-06 19:30:00,177.3990574805041
2024-01-06 19:45:00,182.65124552708977
2024-01-06 20:00:00,190.0152539818055
2024-01-06 20:15:00,192.42795758696806
2024-01-06 20:30:00,187.75159725072297
2024-01-06 20:45:00,177.39860030763825
2024-01-06 21:00:00,185.76458680703155
2024-01-06 21:15:00,178.7084130791518
2024-01-06 21:30:00,165.29133308746495
2024-01-06 21:45:00,155.01162104375814
2024-01-06 22:00:00,158.48502460238169
2024-01-06 22:15:00,149.90340731908998
2024-01-06 22:30:00,131.7258394059274
2024-01-06 22:45:00,132.90166635207385
2024-01-06 23:00:00,137.37201315785225
2024-01-06 23:15:00,125.13428357099471
2024-01-06 23:30:00,131.54948429986834
2024-01-06 23:45:00,116.6466099371469
2024-01-07 00:00:00,135.3148162493446
2024-01-07 00:15:00,134.59820769954064
2024-01-07 00:30:00,122.58375261866053
2024-01-07 00:45:00,127.50082311323393
2024-01-07 01:00:00,105.30314736318431
2024-01-07 01:15:00,115.32116652273032
2024-01-07 01:30:00,122.21134234317097
2024-01-07 01:45:00,115.97456372111368
2024-01-07 02:00:00,130.25772954996708
2024-01-07 02:15:00,140.51358408023057
2024-01-07 02:30:00,115.11822266126813
2024-01-07 02:45:00,117.8333586695878
2024-01-07 03:00:00,126.42916837582128
2024-01-07 03:15:00,137.46504978100023
2024-01-07 03:30:00,114.85720942398702
2024-01-07 03:45:00,126.73517909707161
2024-01-07 04:00:00,139.4906302678359
2024-01-07 04:15:00,111.98636756831385
2024-01-07 04:30:00,115.3755363745436
2024-01-07 04:45:00,122.850139664611
2024-01-07 05:00:00,122.93215358930284
2024-01-07 05:15:00,134.7482869333879
2024-01-07 05:30:00,131.6635903196551
2024-01-07 05:45:00,117.36456916497036
2024-01-07 06:00:00,137.86019512568146
2024-01-07 06:15:00,131.57506153422548
2024-01-07 06:30:00,149.03680013375094
2024-01-07 06:45:00,136.510948297852
2024-01-07 07:00:00,138.99525832671276
2024-01-07 07:15:00,150.6418843888116
2024-01-07 07:30:00,154.1131540695783
2024-01-07 07:45:00,152.5936465040519
2024-01-07 08:00:00,135.70245006695313
2024-01-07 08:15:00,152.78811617108641
2024-01-07 08:30:00,138.63029911437985
2024-01-07 08:45:00,146.40010223951808
2024-01-07 09:00:00,130.04868785038582
2024-01-07 09:15:00,141.3800367380182
2024-01-07 09:30:00,127.32654223183901
2024-01-07 09:45:00,130.0336684823657
2024-01-07 10:00:00,130.75023764777276
2024-01-07 10:15:00,122.46313693249813
2024-01-07 10:30:00,111.10791142719512
2024-01-07 10:45:00,123.16913759057987
2024-01-07 11:00:00,103.67429822639333
2024-01-07 11:15:00,103.25523398287821
2024-01-07 11:30:00,101.18348019422288
2024-01-07 11:45:00,90.43784279584632
2024-01-07 12:00:00,95.96495483692186
2024-01-07 12:15:00,85.28033377018026
2024-01-07 12:30:00,84.26497379297705
2024-01-07 12:45:00,97.21378224016803
2024-01-07 13:00:00,77.54125804175537
2024-01-07 13:15:00,66.92953313249883
2024-01-07 13:30:00,100.26718627536842
2024-01-07 13:45:00,109.63133323116408
2024-01-07 14:00:00,88.45197404715607
2024-01-07 14:15:00,79.12382861708616
2024-01-07 14:30:00,95.3816977737795
2024-01-07 14:45:00,99.00496934455988
2024-01-07 15:00:00,103.26423440615041
2024-01-07 15:15:00,99.33267877882842
2024-01-07 15:30:00,116.2461319847631
2024-01-07 15:45:00,119.0792457660005
2024-01-07 16:00:00,106.13903767666483
2024-01-07 16:15:00,126.91000678044104
2024-01-07 16:30:00,141.07551183540357
2024-01-07 16:45:00,129.60511381670332
2024-01-07 17:00:00,129.46781123401266
2024-01-07 17:15:00,135.4350756698597
2024-01-07 17:30:00,146.43395658261693
2024-01-07 17:45:00,133.15526852695365
2024-01-07 18:00:00,154.29269858987908
2024-01-07 18:15:00,156.17936761153385
2024-01-07 18:30:00,180.5411378954973
2024-01-07 18:45:00,170.66451507030942
2024-01-07 19:00:00,191.21309242438542
2024-01-07 19:15:00,174.01987156252886
2024-01-07 19:30:00,191.37307666960592
2024-01-07 19:45:00,191.63812405561197
2024-01-07 20:00:00,182.94982950511672
2024-01-07 20:15:00,190.49353939371537
2024-01-07 20:30:00,196.36173504390038
2024-01-07 20:45:00,180.24920976527065
2024-01-07 21:00:00,164.34095042458586
2024-01-07 21:15:00,171.96256546933665
2024-01-07 21:30:00,158.65524727790677
2024-01-07 21:45:00,156.79843301484695
2024-01-07 22:00:00,152.7433261841918
2024-01-07 22:15:00,134.04930492939866
